date,temp,spcond,sal,do_pct,do_mgl,depth,ph,turb,chlfluor
6/21/2018,27.58333333,1.313854167,0.666666667,57.15625,4.48125,2.278645833,6.197916667,15.36458333,NA
6/22/2018,28.44479167,1.407395833,0.708333333,66.24166667,5.115625,2.325520833,6.317708333,13.72916667,NA
6/23/2018,28.890625,1.519583333,0.780208333,81.375,6.248958333,2.296875,6.48125,14.53125,NA
6/24/2018,29.51145833,1.878645833,0.977083333,83.27916667,6.314583333,2.294270833,6.597916667,15.03125,NA
6/25/2018,29.83125,2.218333333,1.141666667,75.76458333,5.715625,2.270416667,6.628125,15.14583333,NA
6/26/2018,30.08229167,1.8915625,0.955208333,77.16145833,5.796875,2.2890625,6.617708333,14.42708333,NA
6/27/2018,30.28229167,2.133854167,1.091666667,74.503125,5.573958333,2.3365625,6.677083333,14.375,NA
6/28/2018,30.04583333,1.974791667,1.0125,78.38854167,5.89375,2.3478125,6.759375,14.44791667,NA
6/29/2018,29.68125,1.441041667,0.721875,80.84479167,6.127083333,2.293854167,6.715625,12.69791667,NA
6/30/2018,30.221875,1.599166667,0.8125,84.13958333,6.310416667,2.281979167,6.832291667,14.52083333,NA
7/1/2018,29.63541667,1.755104167,0.897916667,74.81875,5.6625,2.302916667,6.75,14.5,NA
7/2/2018,28.96458333,2.418958333,1.253125,57.83125,4.426041667,2.3371875,6.657291667,12.89583333,NA
7/3/2018,28.62083333,3.121458333,1.635416667,60.521875,4.651041667,2.392604167,6.734375,12.14583333,NA
7/4/2018,28.55104167,3.275208333,1.710416667,70.01041667,5.38125,2.402604167,6.767708333,12.59375,NA
7/5/2018,28.66770833,2.988020833,1.55625,73.95520833,5.670833333,2.399166667,6.735416667,21.35416667,NA
7/6/2018,29.54895833,5.393125,2.895833333,65.41666667,4.914583333,2.407291667,6.960416667,10.07291667,NA
7/7/2018,29.834375,6.1465625,3.329166667,64.115625,4.778125,2.4190625,7.058333333,10.05208333,NA
7/8/2018,29.21354167,5.3134375,2.853125,61.84270833,4.671875,2.426145833,6.889583333,9.53125,NA
7/9/2018,29.015625,5.104375,2.74375,72.19895833,5.459375,2.4196875,6.909375,10.04166667,NA
7/10/2018,29.69166667,6.0109375,3.260416667,78.18020833,5.825,2.377604167,7.004166667,10.60416667,NA
7/11/2018,29.98854167,7.1203125,3.896875,68.64583333,5.086458333,2.344270833,6.941666667,10.5625,NA
7/12/2018,30.13020833,7.6615625,4.220833333,73.46354167,5.416666667,2.394479167,6.901041667,11.22916667,NA
7/13/2018,30.05416667,6.3834375,3.471875,73.72395833,5.465625,2.399270833,6.757291667,10.80208333,NA
7/14/2018,30.09270833,5.7015625,3.078125,79.30833333,5.892708333,2.369166667,6.802083333,11.72916667,NA
7/15/2018,30.24791667,5.491354167,2.959375,80.96145833,6.002083333,2.328125,6.833333333,11,NA
7/16/2018,29.71666667,5.3259375,2.867708333,69.37916667,5.184375,2.381354167,6.76875,10.1875,NA
7/17/2018,28.621875,5.399375,2.923958333,61.46770833,4.6875,2.370625,6.707291667,10.66666667,NA
7/18/2018,27.2125,2.239166667,1.1625,59.69270833,4.705208333,2.280729167,6.303125,10.69791667,NA
7/19/2018,27.534375,2.795208333,1.454166667,59.32291667,4.648958333,2.260729167,6.386458333,12.875,NA
7/20/2018,28.046875,2.733229167,1.414583333,52.14583333,4.051041667,2.277291667,6.38125,12.19791667,NA
7/21/2018,30.01770833,3.654375,1.925,69.88541667,5.208333333,2.294270833,6.794791667,13.73958333,NA
7/22/2018,30.69895833,3.905416667,2.066666667,70.390625,5.20625,2.2778125,6.876041667,14.64583333,NA
7/23/2018,30.06770833,4.03875,2.133333333,62.72708333,4.690625,2.180833333,6.7125,13.78125,NA
7/24/2018,30.04895833,7.536979167,4.142708333,66.9125,4.947916667,2.181770833,7.057291667,13.6875,NA
7/25/2018,30.03229167,9.068020833,5.058333333,71.678125,5.272916667,2.196145833,7.308333333,13.10416667,NA
7/26/2018,30.88541667,14.945625,8.626041667,69.06041667,4.907291667,2.242708333,7.61875,11.29166667,NA
7/27/2018,30.74479167,11.83260417,6.705208333,73.84583333,5.31875,2.275625,7.392708333,10.20833333,NA
7/28/2018,30.77604167,12.22927083,6.94375,70.021875,5.042708333,2.263958333,7.3625,10.86458333,NA
7/29/2018,30.440625,11.1715625,6.304166667,74.940625,5.435416667,2.231458333,7.295833333,10.96875,NA
7/30/2018,30.03958333,11.62739583,6.586458333,75.640625,5.516666667,2.2959375,7.325,11.96875,NA
7/31/2018,29.934375,10.57697917,5.948958333,73.33854167,5.373958333,2.324583333,7.301041667,11.51041667,NA
8/1/2018,29.49895833,12.08458333,6.872916667,72.39375,5.31875,2.332395833,7.452083333,13.04166667,NA
8/2/2018,28.925,13.34104167,7.647916667,75.47291667,5.582291667,2.351458333,7.58125,12.86458333,NA
8/3/2018,28.99895833,12.6846875,7.241666667,80.58125,5.955208333,2.353645833,7.619791667,12.42708333,NA
8/4/2018,29.48125,11.77416667,6.680208333,70.125,5.161458333,2.373854167,7.486458333,11.03125,NA
8/5/2018,30.72395833,11.93,6.761458333,81.90833333,5.867708333,2.382604167,7.848958333,11.78125,NA
8/6/2018,32.1875,14.70666667,8.455208333,85.525,5.944791667,2.3825,7.989583333,11.97916667,NA
8/7/2018,31.80416667,13.838125,7.94375,86.25729167,6.059375,2.3628125,7.760416667,11.61458333,NA
8/8/2018,31.17291667,14.2278125,8.176041667,57.64166667,4.094791667,2.4028125,7.398958333,11.64583333,NA
8/9/2018,31.18958333,15.85489583,9.20625,57.89270833,4.082291667,2.424895833,7.392708333,10.58333333,NA
8/10/2018,29.40729167,14.50020833,8.378125,58.28854167,4.257291667,2.406354167,7.164583333,10.28125,NA
8/11/2018,29.184375,16.48010417,9.611458333,53.90416667,3.933333333,2.332395833,7.230208333,12.20833333,NA
8/12/2018,29.503125,15.66989583,9.09375,63.753125,4.630208333,2.292291667,7.301041667,13.27083333,NA
8/13/2018,29.93157895,15.22715789,8.810526316,63.05473684,4.552631579,2.303684211,7.368421053,13.33684211,NA
8/14/2018,30.26875,16.0146875,9.30625,71.42708333,5.110416667,2.363958333,7.557291667,13.42708333,NA
8/15/2018,30.81770833,15.30135417,8.848958333,59.165625,4.20625,2.368854167,7.433333333,11.28125,NA
8/16/2018,31.028125,14.21166667,8.167708333,53.1375,3.776041667,2.450729167,7.457291667,16.19791667,NA
8/17/2018,30.45,12.26385417,6.96875,47.11145833,3.403125,2.447916667,7.2125,8.885416667,NA
8/18/2018,29.71041667,10.33041667,5.805208333,56.728125,4.177083333,2.4290625,7.084375,9.5,NA
8/19/2018,27.70104167,5.4746875,2.98125,59.65520833,4.620833333,2.3865625,6.577083333,15.5625,NA
8/20/2018,26.38958333,2.87,1.494791667,56.80729167,4.545833333,2.4009375,6.291666667,16.42708333,NA
8/21/2018,26.09270833,1.542916667,0.783333333,57.40729167,4.634375,2.468958333,6.194791667,17.86458333,NA
8/22/2018,26.140625,0.628854167,0.313541667,61.20208333,4.945833333,2.350729167,6.154166667,20.60416667,NA
8/23/2018,28.64177215,8.80164557,4.941772152,75.06455696,5.641772152,2.300253165,7.02278481,16.56962025,NA
8/24/2018,28.784375,13.34010417,7.652083333,73.82708333,5.46875,2.416145833,7.340625,12.45833333,NA
8/25/2018,29.434375,15.94020833,9.271875,64.35625,4.66875,2.477916667,7.351041667,11.71875,NA
8/26/2018,29.27395833,14.93739583,8.641666667,54.09479167,3.951041667,2.453229167,7.198958333,11.33333333,NA
8/27/2018,29.46145833,14.37145833,8.279166667,38.53020833,2.810416667,2.453958333,7.058333333,11.48958333,NA
8/28/2018,29.66875,13.40395833,7.677083333,28.28333333,2.06875,2.47125,6.984375,11.46875,NA
8/29/2018,30.32083333,13.74260417,7.886458333,40.93125,2.940625,2.4790625,7.140625,10.85416667,NA
8/30/2018,30.61666667,14.31614583,8.238541667,42.59791667,3.055208333,2.455,7.214583333,10.42708333,NA
8/31/2018,30.06145833,13.58885417,7.790625,69.475,5.040625,2.472916667,7.504166667,11.23958333,NA
9/1/2018,29.590625,13.19520833,7.557291667,65.74895833,4.803125,2.518229167,7.4125,9.447916667,NA
9/2/2018,28.88854167,11.19072917,6.332291667,57.52291667,4.289583333,2.479270833,7.135416667,9.260416667,NA
9/3/2018,29.07291667,11.75208333,6.676041667,81.63125,6.046875,2.4821875,7.344791667,10.65625,NA
9/4/2018,28.484375,12.66625,7.244791667,71.36770833,5.323958333,2.429791667,7.21875,13.52083333,NA
9/5/2018,25.16354167,3.95125,2.194791667,71.23541667,5.798958333,2.744791667,6.592708333,52.05208333,NA
9/6/2018,24.88854167,0.091666667,0.035416667,71.59479167,5.9375,2.5309375,6.005208333,48.1875,NA
9/7/2018,25.63333333,0.25625,0.145833333,62.93333333,5.148958333,2.4775,6.021875,32.82291667,NA
9/8/2018,27.38229167,4.633541667,2.503125,49.19270833,3.852083333,2.482708333,6.413541667,24.71875,NA
9/9/2018,28.6,6.607083333,3.611458333,57.95104167,4.405208333,2.531979167,6.613541667,15.41666667,NA
9/10/2018,28.31354167,4.575729167,2.442708333,60.675,4.657291667,2.495625,6.51875,13.58333333,NA
9/11/2018,28.23473684,4.376947368,2.333684211,56.28421053,4.326315789,2.484315789,6.403157895,11.55789474,NA
9/12/2018,27.54375,2.959270833,1.552083333,59.56041667,4.65625,2.4559375,6.24375,13.46875,NA
9/13/2018,27.37604167,2.534479167,1.311458333,55.67916667,4.385416667,2.443541667,6.202083333,13.14583333,NA
9/14/2018,29.56041667,5.0859375,2.739583333,79.74791667,5.923958333,2.431875,6.688541667,13.63541667,NA
9/15/2018,30.84166667,6.341145833,3.439583333,86.37708333,6.264583333,2.371041667,6.905208333,11.82291667,NA
9/16/2018,32.19166667,7.8415625,4.302083333,81.14270833,5.738541667,2.405104167,7.080208333,11.14583333,NA
9/17/2018,32.45625,8.500208333,4.685416667,71.29479167,5.016666667,2.4075,7.094791667,10.92708333,NA
9/18/2018,31.84479167,7.37875,4.027083333,66.084375,4.725,2.4440625,6.851041667,12.16666667,NA
9/19/2018,32.29895833,8.556666667,4.721875,72.29479167,5.1125,2.442604167,7.094791667,12.57291667,NA
9/20/2018,31.84270833,9.138333333,5.069791667,62.38333333,4.440625,2.480833333,6.888541667,12.30208333,NA
9/21/2018,31.6125,10.1496875,5.676041667,75.78645833,5.403125,2.499375,7.341666667,12.08333333,NA
9/22/2018,30.57916667,8.977604167,4.978125,60.53854167,4.417708333,2.4903125,6.972916667,10.38541667,NA
9/23/2018,30.08020833,8.112395833,4.478125,66.275,4.885416667,2.5284375,6.921875,11.82291667,NA
9/24/2018,29.759375,9.131979167,5.090625,64.98125,4.798958333,2.553229167,6.945833333,9.916666667,NA
9/25/2018,29.15416667,8.210833333,4.540625,49.29166667,3.694791667,2.536666667,6.813541667,9.854166667,NA
9/26/2018,29.221875,7.690833333,4.229166667,57.51770833,4.30625,2.503645833,6.809375,13.16666667,NA
9/27/2018,28.48020833,5.428229167,2.930208333,49.60416667,3.786458333,2.494583333,6.564583333,10.125,NA
9/28/2018,26.76875,3.1434375,1.654166667,57.37291667,4.532291667,2.47,6.402083333,11.08333333,NA
9/29/2018,27.64583333,4.374375,2.363541667,87.61979167,6.736458333,2.376041667,6.751041667,13.54166667,NA
9/30/2018,29.73958333,9.813854167,5.490625,99.46458333,7.3,2.383645833,7.3875,11.94791667,NA
10/1/2018,29.61666667,11.46270833,6.490625,91.32708333,6.709375,2.412395833,7.436458333,9.885416667,NA
10/2/2018,29.915625,13.1853125,7.552083333,94.08229167,6.823958333,2.420729167,7.532291667,9.229166667,NA
10/3/2018,30.23854167,13.72708333,7.880208333,97.75,7.054166667,2.435833333,7.558333333,7.770833333,NA
10/4/2018,30.27708333,15.48677083,8.96875,83.54375,5.98125,2.450729167,7.509375,7.885416667,NA
10/5/2018,30.31458333,16.06677083,9.334375,71.38958333,5.104166667,2.476041667,7.352083333,8.84375,NA
10/6/2018,29.79583333,15.91197917,9.246875,68.63645833,4.9625,2.569270833,7.298958333,8.75,NA
10/7/2018,29.66770833,15.6753125,9.097916667,55.09583333,3.994791667,2.5815625,7.136458333,8.260416667,NA
10/8/2018,28.8,16.10416667,9.382291667,64.73333333,4.7625,2.644166667,7.311458333,9.010416667,NA
10/9/2018,28.19166667,19.25833333,11.41770833,68.24166667,5.014583333,2.778541667,7.385416667,7.9375,NA
10/10/2018,27.553125,21.25385417,12.71041667,68.74895833,5.082291667,2.7971875,7.38125,11.07291667,NA
10/11/2018,27.38854167,19.13958333,11.34583333,81.5125,6.028125,2.562708333,7.3625,9,NA
10/12/2018,26.26041667,19.65083333,11.684375,108.828125,8.269791667,2.4284375,7.68125,11.01041667,NA
10/13/2018,26.06666667,18.720625,11.07916667,108.709375,8.2625,2.44875,7.64375,8.677083333,NA
10/14/2018,26.67291667,17.71802083,10.43125,109.5208333,8.284375,2.473958333,7.716666667,8.322916667,NA
10/15/2018,27.346875,17.56625,10.328125,89.89895833,6.711458333,2.475208333,7.569791667,8.260416667,NA
10/16/2018,28.25208333,18.119375,10.665625,77.96041667,5.710416667,2.473125,7.490625,8.885416667,NA
10/17/2018,29.05625,20.05,11.90208333,84.74479167,6.097916667,2.433854167,7.676041667,9.6875,NA
10/18/2018,26.79479167,19.2865625,11.43229167,78.81770833,5.913541667,2.4196875,7.577083333,10.97916667,NA
10/19/2018,25.81041667,18.16458333,10.73020833,94.55729167,7.251041667,2.445625,7.85,9.84375,NA
10/20/2018,26.11979167,17.40010417,10.23854167,62.74270833,4.808333333,2.4371875,7.325,9.09375,NA
10/21/2018,24.60520833,15.75104167,9.208333333,77.21666667,6.129166667,2.259270833,7.319791667,10.54166667,NA
10/22/2018,21.72604167,17.9696875,10.63541667,91.18645833,7.535416667,2.408125,7.775,10.82291667,NA
10/23/2018,21.72708333,19.264375,11.478125,75.46979167,6.210416667,2.443020833,7.517708333,9.28125,NA
10/24/2018,22.13333333,20.20125,12.08541667,65.10104167,5.29375,2.440833333,7.30625,8.78125,NA
10/25/2018,21.9625,20.64041667,12.37604167,60.28020833,4.933333333,2.422916667,7.19375,9.166666667,NA
10/26/2018,21.75416667,19.6275,11.71979167,60.88645833,4.992708333,2.469375,7.090625,8.229166667,NA
10/27/2018,22.02083333,21.85739583,13.16875,73.13645833,5.923958333,2.325520833,7.238541667,8.520833333,NA
10/28/2018,22.54375,20.86041667,12.515625,82.89895833,6.671875,2.267395833,7.344791667,8.302083333,NA
10/29/2018,23.62916667,19.65114583,11.71354167,98.97291667,7.81875,2.253645833,7.517708333,8.125,NA
10/30/2018,24.78958333,20.9196875,12.521875,111.20625,8.585416667,2.255,7.842708333,6.927083333,NA
10/31/2018,25.196875,20.7659375,12.41875,98.61145833,7.577083333,2.359791667,7.808333333,6.708333333,NA
11/1/2018,23.76145833,19.25416667,11.48333333,69.23020833,5.445833333,2.608958333,7.314583333,13.65625,NA
11/2/2018,22.03958333,14.7925,8.642708333,55.74583333,4.64375,2.344583333,6.848958333,9.635416667,NA
11/3/2018,21.65833333,18.35833333,10.90729167,69.31354167,5.735416667,2.308125,7.144791667,8.427083333,NA
11/4/2018,21.17291667,14.24166667,8.284375,76.4125,6.477083333,2.297083333,7.054166667,8.625,NA
11/5/2018,21.32395833,15.73958333,9.232291667,78.31770833,6.570833333,2.3659375,7.1875,5.177083333,NA
11/6/2018,21.76666667,14.38854167,8.369791667,58.521875,4.898958333,2.346458333,6.911458333,2.947916667,NA
11/7/2018,22.575,14.30760417,8.315625,67.96666667,5.58125,2.343229167,7.06875,3.1875,NA
11/8/2018,23.65104167,15.644375,9.15,84.021875,6.714583333,2.301875,7.355208333,4.59375,NA
11/9/2018,24.09166667,15.50145833,9.0625,82.69270833,6.598958333,2.2309375,7.214583333,4.989583333,NA
11/10/2018,19.865625,11.63791667,6.683333333,81.02291667,7.105208333,2.030520833,7.15,7.916666667,NA
11/11/2018,18.303125,20.7378125,12.46354167,100.75,8.786458333,2.231041667,7.845833333,6.645833333,NA
11/12/2018,18.75104167,22.89302083,13.88020833,95.409375,8.198958333,2.3896875,7.789583333,3.145833333,NA
11/13/2018,18.584375,18.2659375,10.87604167,81.21666667,7.122916667,2.253125,7.355208333,2.6875,NA
11/14/2018,15.98958333,20.24,12.14166667,81.05833333,7.448958333,2.219270833,7.4625,2.5625,NA
11/15/2018,14.14583333,19.151875,11.43645833,93.53854167,8.958333333,2.1028125,7.602083333,2.291666667,NA
11/16/2018,14.53854167,20.89572917,12.5625,115.3645833,10.86145833,2.1871875,8.032291667,2.625,NA
11/17/2018,15.7875,21.25020833,12.803125,128.165625,11.75625,2.206145833,8.1375,3,NA
11/18/2018,16.61770833,21.25166667,12.80104167,137.2354167,12.375,2.281458333,8.226041667,3.645833333,NA
11/19/2018,17.275,21.17166667,12.74791667,140.3760417,12.49895833,2.316770833,8.190625,3.677083333,NA
11/20/2018,17.728125,21.3503125,12.8625,144.246875,12.709375,2.333020833,8.188541667,2.677083333,NA
11/21/2018,17.35520833,21.69229167,13.08958333,130.859375,11.61041667,2.271666667,8.130208333,2.677083333,NA
11/22/2018,16.4125,23.34770833,14.17916667,124.2520833,11.16354167,2.287083333,8.152083333,1.916666667,NA
11/23/2018,15.96041667,22.69364583,13.74479167,122.2125,11.11041667,2.322395833,8.180208333,1.104166667,NA
11/24/2018,16.7375,21.63083333,13.05,118.6927083,10.640625,2.405833333,8.06875,0.739583333,NA
11/25/2018,17.70104167,22.09760417,13.35208333,112.234375,9.86875,2.3934375,7.984375,1.5625,NA
11/26/2018,16.83645833,17.098125,10.15625,95.29895833,8.677083333,2.320104167,7.427083333,2.020833333,NA
11/27/2018,15.55,20.0453125,12.02291667,105.5489583,9.795833333,2.179479167,7.853125,2.958333333,NA
11/28/2018,14.67604167,18.9590625,11.3125,114.76875,10.88229167,2.183333333,8.086458333,2.03125,NA
11/29/2018,14.921875,19.09072917,11.39583333,115.1010417,10.84479167,2.262395833,8.046875,1.822916667,NA
11/30/2018,15.75104167,17.84322917,10.5875,100.7260417,9.364583333,2.325208333,7.836458333,2.84375,NA
12/1/2018,17.4875,15.58458333,9.151041667,91.84895833,8.311458333,2.5509375,7.621875,6.302083333,NA
12/2/2018,17.87291667,10.0978125,5.744791667,66.58125,6.10625,2.475208333,6.763541667,6.46875,NA
12/3/2018,19.35833333,12.89604167,7.45,65.47395833,5.775,2.382604167,6.998958333,7.729166667,NA
12/4/2018,18.34479167,12.88604167,7.446875,73.740625,6.666666667,2.256354167,7.155208333,7.114583333,NA
12/5/2018,16.596875,16.50666667,9.742708333,85.30520833,7.872916667,2.234375,7.480208333,5.5,NA
12/6/2018,15.33020833,17.42979167,10.321875,109.4854167,10.32291667,2.2459375,7.8625,3.708333333,NA
12/7/2018,15.240625,17.66260417,10.475,126.175,11.871875,2.295833333,8.107291667,3.65625,NA
12/8/2018,14.79791667,18.9265625,11.284375,115.7895833,10.93958333,2.434895833,8.09375,4.333333333,NA
12/9/2018,14.86770833,11.4675,6.598958333,80.528125,7.820833333,2.394375,7.053125,9.09375,NA
12/10/2018,13.515625,11.00385417,6.335416667,89.78229167,8.99375,2.26,7.267708333,11.45833333,NA
12/11/2018,13.24895833,15.2584375,8.9375,111.7770833,11.07083333,2.213958333,7.9375,7.666666667,NA
12/12/2018,14.2875,16.9328125,10.00520833,136.0197917,13.096875,2.296770833,8.320833333,10,NA
12/13/2018,14.41458333,17.68114583,10.48854167,125.0552083,11.97916667,2.397604167,8.230208333,9.0625,NA
12/14/2018,14.81875,10.53541667,6.052083333,90.49166667,8.8125,2.617604167,7.18125,15.375,NA
12/15/2018,14.93854167,2.22125,1.169791667,77.3125,7.7625,2.518125,6.473958333,35.84375,NA
12/16/2018,14.921875,2.4840625,1.314583333,78.67395833,7.886458333,2.330729167,6.552083333,33.21875,NA
12/17/2018,15.01354167,5.635625,3.080208333,82.940625,8.208333333,2.316354167,6.907291667,25.25,NA
12/18/2018,14.82916667,7.129895833,3.959375,78.60208333,7.775,2.3071875,6.955208333,21.02083333,NA
12/19/2018,14.95416667,11.32697917,6.497916667,74.13854167,7.207291667,2.363645833,7.064583333,17.67708333,NA
12/20/2018,15.1375,9.050416667,5.132291667,71.68645833,6.995833333,2.446979167,6.8875,13.0625,NA
12/21/2018,14.24583333,3.382916667,1.820833333,74.68020833,7.583333333,2.271979167,6.555208333,31.1875,NA
12/22/2018,14.034375,2.798125,1.477083333,78.58958333,8.007291667,2.2434375,6.55625,28.9375,NA
12/23/2018,14.67395833,2.676354167,1.416666667,83.175,8.352083333,2.278229167,6.597916667,25.08333333,NA
12/24/2018,14.91458333,2.731145833,1.446875,90.41458333,9.023958333,2.255416667,6.808333333,22.35416667,NA
12/25/2018,15.0625,3.946041667,2.133333333,97.04166667,9.601041667,2.3021875,7.0625,19.52083333,NA
12/26/2018,15.66979167,5.315833333,2.9,102.26875,9.976041667,2.3475,7.26875,16.38541667,NA
12/27/2018,16.15729167,8.8278125,4.9625,97.0625,9.271875,2.548541667,7.530208333,13.95833333,NA
12/28/2018,16.54583333,5.495625,3.045833333,80.14895833,7.677083333,2.531458333,6.848958333,13.10416667,NA
12/29/2018,17.22395833,0.448333333,0.225,77.57291667,7.457291667,2.382291667,6.245833333,37.26041667,NA
12/30/2018,17.45208333,1.466041667,0.760416667,72.31979167,6.905208333,2.343333333,6.353125,37,NA
12/31/2018,18.353125,1.054895833,0.53125,76.02916667,7.121875,2.441041667,6.451041667,33.79166667,NA
1/1/2019,18.50833333,0.482291667,0.246875,69.315625,6.492708333,2.385208333,6.272916667,27.46875,NA
1/2/2019,19.33229167,3.014583333,1.615625,64.91666667,5.934375,2.335729167,6.48125,20.07291667,NA
1/3/2019,19.43541667,4.375520833,2.410416667,65.521875,5.95,2.293541667,6.544791667,16.48958333,NA
1/4/2019,19.14895833,4.4446875,2.420833333,66.75520833,6.09375,2.487708333,6.620833333,14.01041667,NA
1/5/2019,18.24375,1.969895833,1.047916667,76.50208333,7.160416667,2.260520833,6.515625,14.14583333,NA
1/6/2019,17.86666667,3.064375,1.636458333,81.621875,7.659375,2.250729167,6.658333333,17.91666667,NA
1/7/2019,17.79270833,5.236458333,2.855208333,86.33541667,8.0625,2.313125,6.863541667,16.64583333,NA
1/8/2019,18.390625,6.603020833,3.642708333,97.26145833,8.926041667,2.375729167,7.190625,13.44791667,NA
1/9/2019,17.10416667,4.867291667,2.6625,95.01875,8.990625,2.253958333,7.14375,11.9375,NA
1/10/2019,15.34375,5.4353125,2.975,98.253125,9.657291667,2.218333333,7.3375,11.19791667,NA
1/11/2019,14.58333333,8.440104167,4.735416667,116.0625,11.48020833,2.322604167,8.358333333,10.22916667,NA
1/12/2019,14.42916667,7.775208333,4.335416667,108.2916667,10.76875,2.44625,8.03125,9.75,NA
1/13/2019,15.05729167,5.979375,3.291666667,89.2375,8.8125,2.370104167,7.189583333,8.947916667,NA
1/14/2019,13.90520833,6.231354167,3.432291667,90.31979167,9.132291667,2.294583333,7.494791667,9.479166667,NA
1/15/2019,12.36145833,5.823958333,3.189583333,90.61354167,9.507291667,2.279895833,7.410416667,8.90625,NA
1/16/2019,12.14375,5.485729167,2.986458333,91.20416667,9.622916667,2.313020833,7.283333333,8.697916667,NA
1/17/2019,12.86666667,4.436770833,2.386458333,84.80729167,8.8375,2.338229167,6.975,7.822916667,NA
1/18/2019,14.56,3.489684211,1.855789474,83.37052632,8.393684211,2.295368421,6.690526316,5.526315789,NA
1/19/2019,15.703125,3.600729167,1.913541667,85.68541667,8.413541667,2.431875,6.673958333,9.40625,NA
1/20/2019,13.971875,3.010729167,1.591666667,84.49375,8.657291667,2.197604167,6.623958333,6.5625,NA
1/21/2019,13.49479167,2.637395833,1.379166667,90.421875,9.344791667,2.191458333,6.610416667,5.854166667,NA
1/22/2019,13.2875,2.287395833,1.195833333,91.19583333,9.48125,2.298854167,6.60625,7.15625,NA
1/23/2019,14.134375,3.258854167,1.729166667,95.74479167,9.74375,2.637083333,6.960416667,14.51041667,NA
1/24/2019,14.409375,1.23125,0.625,84.60729167,8.613541667,2.406145833,6.359375,6.614583333,NA
1/25/2019,13.82291667,0.99,0.501041667,85.88645833,8.857291667,2.268229167,6.280208333,5.854166667,NA
1/26/2019,13.61458333,1.841145833,0.955208333,86.2875,8.923958333,2.259166667,6.466666667,9.583333333,NA
1/27/2019,13.27083333,2.040729167,1.054166667,86.53020833,9.008333333,2.2940625,6.542708333,11.11458333,NA
1/28/2019,12.78020833,1.935833333,1.001041667,84.171875,8.865625,2.2096875,6.477083333,11.33333333,NA
1/29/2019,13.05,1.3628125,0.692708333,84.98645833,8.908333333,2.113020833,6.4,14.23958333,NA
1/30/2019,11.73333333,1.812604167,0.939583333,92.73541667,10.015625,2.285729167,6.723958333,13.63541667,NA
1/31/2019,11.896875,2.627708333,1.396875,101.2489583,10.82916667,2.3078125,7.003125,10.72916667,NA
2/1/2019,11.93854167,4.151041667,2.245833333,104.8229167,11.153125,2.3946875,7.228125,9.84375,NA
2/2/2019,12.71458333,4.589375,2.477083333,110.26875,11.496875,2.397083333,7.45,8.46875,NA
2/3/2019,14.28020833,4.669479167,2.526041667,118.9541667,11.96979167,2.36125,7.628125,9.010416667,NA
2/4/2019,15.34166667,4.584583333,2.473958333,116.9322917,11.51145833,2.362291667,7.41875,9.875,NA
2/5/2019,16.203125,4.12875,2.214583333,112.8822917,10.93229167,2.371770833,7.135416667,8.520833333,NA
2/6/2019,16.83958333,2.972916667,1.56875,102.0010417,9.789583333,2.360833333,6.694791667,6.354166667,NA
2/7/2019,18.3375,2.013541667,1.033333333,99.03541667,9.242708333,2.353125,6.54375,6.958333333,NA
2/8/2019,18.471875,1.462708333,0.748958333,93.01041667,8.684375,2.1853125,6.411458333,9.145833333,NA
2/9/2019,16.21041667,1.9528125,1.009375,98.38645833,9.622916667,2.1953125,6.8375,11.96875,NA
2/10/2019,15.00729167,3.4,1.804166667,100.5854167,10.0375,2.3296875,7.119791667,11.14583333,NA
2/11/2019,15.365625,4.834791667,2.613541667,102.3541667,10.084375,2.33625,7.344791667,8.895833333,NA
2/12/2019,16.63645833,2.869166667,1.509375,90.07083333,8.691666667,2.410104167,6.7125,7.697916667,NA
2/13/2019,15.96770833,2.2746875,1.186458333,92.67708333,9.097916667,2.185833333,6.715625,7.583333333,NA
2/14/2019,15.35,3.7534375,2.015625,98.98020833,9.7875,2.2496875,7.146875,8.822916667,NA
2/15/2019,16.29583333,3.683854167,1.961458333,104.6,10.13020833,2.288541667,7.28125,9.125,NA
2/16/2019,17.56875,4.087916667,2.197916667,103.9697917,9.772916667,2.311979167,7.295833333,8.34375,NA
2/17/2019,19.184375,4.112916667,2.210416667,102.846875,9.358333333,2.333541667,7.171875,8.864583333,NA
2/18/2019,18.07395833,5.034583333,2.8125,93.365625,8.6875,2.2228125,6.888541667,8.739583333,NA
2/19/2019,16.52916667,15.929375,9.415625,91.009375,8.413541667,2.313645833,7.538541667,7.729166667,NA
2/20/2019,17.509375,11.7421875,6.747916667,99.37395833,9.129166667,2.405833333,7.520833333,6.052083333,NA
2/21/2019,19.33541667,10.50458333,5.96875,101.8489583,9.041666667,2.345416667,7.586458333,8.020833333,NA
2/22/2019,20.60736842,11.08789474,6.325263158,98.60210526,8.536842105,2.330315789,7.596842105,9.210526316,NA
2/23/2019,20.190625,9.925729167,5.616666667,76.55416667,6.708333333,2.394166667,6.911458333,7.604166667,NA
2/24/2019,20.684375,5.880416667,3.228125,87.40104167,7.680208333,2.281041667,6.836458333,6.989583333,NA
2/25/2019,18.8875,6.963229167,3.846875,104.721875,9.561458333,2.242395833,7.579166667,8.15625,NA
2/26/2019,17.80625,7.509895833,4.169791667,103.54375,9.601041667,2.311354167,7.653125,9.75,NA
